wa_inventory_id,generic_strain_id,first_rtl_sale,latest_rtl_sale,wholesale_cogs,ttl_rtl_sales,units_sold
6033505740103275,9,2017-01-26,2017-02-03,70.00,136.75,10
6033505740103316,9,2017-02-06,2017-02-07,58.00,116.65,29
6033505740103364,9,2017-01-30,2017-03-01,70.00,147.36,10
6033505740103665,9,2017-01-31,2017-02-14,100.00,208.42,40
6033505740103588,9,2017-01-28,2017-03-11,600.00,1293.77,300
6033505740103849,9,2017-02-01,2017-02-17,175.00,336.35,25
6033505740103727,9,2017-02-02,2017-07-18,600.00,1210.48,300
6033505740104211,9,2017-02-01,2017-02-03,35.00,82.95,5
6033505740104166,9,2017-02-01,2017-02-12,800.00,1627.89,400
6033505740104106,9,2017-02-04,2017-02-06,70.00,122.60,10
6033505740103818,9,2017-01-31,2017-02-07,62.50,120.78,24
6033505740103776,9,2017-02-01,2017-03-12,100.00,258.26,50
6033505740104040,9,2017-01-31,2017-03-20,800.00,1618.29,399
6033505740104073,9,2017-03-22,2017-05-23,250.00,481.54,102
6033505740104303,9,2017-02-03,2017-02-09,105.00,194.95,17
6033505740104341,9,2017-01-31,2017-02-05,97.50,197.49,15
6033505740104634,9,2017-02-01,2017-02-02,35.00,72.05,5
6033505740104294,9,2017-01-31,2017-02-10,200.00,346.92,102
6033505740104628,9,2017-02-01,2017-02-02,25.00,54.90,10
6033505740104777,9,2017-02-12,2017-02-13,200.00,343.00,100
6033505740104673,9,2017-01-31,2017-02-04,12.50,27.45,5
6033505740104260,9,2017-02-15,2017-04-08,62.50,200.10,27
6033505740104526,9,2017-03-27,2017-04-06,125.00,68.80,10
6033505740104705,9,2017-02-09,2017-03-12,125.00,232.80,50
6033505740104332,9,2017-01-31,2017-02-03,200.00,369.71,100
6033505740105153,9,2017-02-04,2017-03-03,125.00,332.54,50
6033505740105207,9,2017-02-04,2017-02-17,337.50,682.00,52
6033505740105557,9,2017-02-18,2017-03-17,500.00,1032.38,202
6033505740104953,9,2017-02-01,2017-03-25,250.00,659.29,100
6033505740105280,9,2017-02-06,2017-02-20,125.00,172.63,50
6033505740105360,9,2017-02-02,2017-02-11,250.00,503.95,100
6033505740105391,9,2017-02-05,2017-02-26,75.00,239.05,30
6033505740105443,9,2017-02-02,2017-02-08,125.00,259.25,50
6033505740105545,9,2017-02-02,2017-02-07,125.00,261.27,50
6033505740105349,9,2017-02-02,2017-05-25,25.00,52.69,10
6033505740105468,9,2017-02-17,2017-02-18,162.50,344.80,25
6033505740105305,9,2017-02-01,2017-02-05,35.00,68.16,5
6033505740105584,9,2017-02-03,2017-02-16,62.50,128.09,25
6033505740104713,9,2017-02-17,2017-02-27,350.00,237.40,20
6033505740105795,9,2017-02-03,2017-02-22,350.00,696.83,50
6033505740105891,9,2017-02-03,2017-02-21,200.00,410.00,100
6033505740106231,9,2017-02-08,2017-03-12,800.00,1635.67,402
6033569260007258,9,2017-02-07,2017-02-22,425.00,994.96,246
6033505740106283,9,2017-02-08,2017-02-12,175.00,358.13,25
6033505740106324,9,2017-02-08,2017-04-06,528.50,974.41,107
6033505740106533,9,2017-02-10,2017-07-31,700.00,646.16,43
6033505740106574,9,2017-03-08,2017-05-07,200.00,395.30,100
6033505740106467,9,2017-02-07,2017-02-18,125.00,297.65,54
6033505740106966,9,2017-03-02,2017-03-20,175.00,304.09,25
6033505740106823,9,2017-02-07,2017-02-15,200.00,358.03,107
6033505740106525,9,2017-02-06,2017-02-27,200.00,358.17,100
6033505740106897,9,2017-02-07,2017-02-11,162.50,313.87,27
6033505740108219,9,2017-02-11,2017-03-02,62.50,115.46,25
6033505740106890,9,2017-02-06,2017-06-09,200.00,372.68,101
6033505740107273,9,2017-02-09,2017-02-15,125.00,212.21,50
6033505740107985,9,2017-02-11,2017-02-22,62.50,114.50,25
6033505740107252,9,2017-04-11,2017-07-28,600.00,985.32,245
6033505740107307,9,2017-02-11,2017-03-02,350.00,693.35,50
6033505740107049,9,2017-02-18,2017-02-19,200.00,343.00,100
6033505740107305,9,2017-02-11,2017-04-02,250.00,533.48,102
6033505740108179,9,2017-02-11,2017-02-23,125.00,261.26,50
6033505740107403,9,2017-02-16,2017-02-25,200.00,409.00,100
6033505740107428,9,2017-02-08,2017-03-13,250.00,640.37,100
6033505740107836,9,2017-02-09,2017-02-14,625.00,1005.10,249
6033505740108098,9,2017-02-10,2017-03-02,150.00,483.20,60
6033505740107938,9,2017-02-10,2017-02-19,250.00,512.49,100
6033505740108132,9,2017-02-16,2017-03-14,12.50,29.77,5
6033505740108056,9,2017-02-19,2017-05-01,250.00,326.79,100
6033505740108019,9,2017-02-21,2017-02-26,100.00,203.95,50
6033505740107794,9,2017-02-09,2017-03-16,60.00,129.87,20
6033505740107673,9,2017-02-24,2017-03-23,200.00,410.00,100
6033505740108209,9,2017-02-10,2017-03-04,250.00,407.77,100
6033505740108058,9,2017-02-10,2017-02-18,125.00,265.99,50
6033505740108059,9,2017-02-11,2017-02-18,350.00,726.59,50
6033505740108365,9,2017-02-16,2017-03-09,62.50,163.64,25
6033505740108371,9,2017-02-25,2017-03-04,140.00,297.87,20
6033569260007308,9,2017-02-13,2017-02-18,100.00,210.77,49
6033505740108667,9,2017-03-02,2017-05-23,150.00,339.52,20
6033505740109112,9,2017-02-16,2017-05-18,225.00,226.54,8
6033505740108993,9,2017-02-15,2017-05-02,250.00,541.88,103
6033505740109069,9,2017-02-15,2017-02-22,62.50,148.75,25
6033505740109083,9,2017-02-16,2017-02-24,150.00,288.41,10
6033505740108727,9,2017-02-16,2017-05-05,225.00,471.86,32
6033505740108665,9,2017-02-15,2017-06-08,150.00,213.55,12
6033505740109710,9,2017-02-17,2017-03-12,125.00,229.94,50
6033505740109419,9,2017-02-15,2017-02-20,25.00,48.08,10
6033505740109084,9,2017-02-15,2017-03-07,150.00,296.84,20
6033505740109014,9,2017-02-15,2017-05-07,150.00,304.95,20
6033505740109101,9,2017-02-16,2017-02-28,75.00,164.93,10
6033505740108668,9,2017-02-14,2017-04-11,150.00,309.26,10
6033505740109509,9,2017-02-15,2017-03-07,62.50,155.00,25
6033505740109114,9,2017-02-16,2017-06-09,225.00,393.02,15
6033505740108728,9,2017-02-15,2017-05-15,300.00,602.91,22
6033505740108666,9,2017-02-15,2017-04-23,150.00,331.59,10
6033505740109567,9,2017-02-23,2017-03-14,62.50,120.25,25
6033505740110207,9,2017-02-16,2017-04-01,200.00,676.03,100
6033505740110162,9,2017-02-25,2017-04-12,200.00,407.38,100
6033505740109493,9,2017-02-18,2017-02-27,75.00,158.50,10
6033505740109494,9,2017-02-19,2017-03-02,150.00,297.18,10
6033505740109617,9,2017-02-19,2017-05-19,75.00,137.60,10
6033505740109580,9,2017-02-17,2017-02-27,105.00,183.84,15
6033505740110830,9,2017-02-22,2017-02-26,75.00,100.51,30
6033505740110379,9,2017-02-16,2017-02-23,175.00,306.50,25
6033505740110688,9,2017-03-04,2017-05-28,260.00,544.64,40
6033505740110367,9,2017-03-02,2017-04-24,250.00,462.34,98
6033505740110430,9,2017-03-11,2017-06-24,37.50,68.06,5
6033505740110711,9,2017-06-19,2017-07-25,250.00,144.90,21
6033505740110364,9,2017-02-16,2017-03-05,250.00,461.97,97
6033505740110677,9,2017-02-18,2017-02-22,50.00,103.15,25
6033505740111018,9,2017-02-18,2017-06-08,450.00,904.58,30
6033505740110981,9,2017-02-22,2017-04-15,390.00,935.60,62
6033505740111017,9,2017-02-19,2017-07-21,150.00,220.85,13
6033505740111146,9,2017-02-18,2017-07-15,187.50,378.54,17
6033505740110914,9,2017-03-01,2017-05-18,375.00,789.42,25
6033505740111143,9,2017-02-19,2017-03-05,75.00,190.50,10
6033505740110913,9,2017-02-20,2017-06-07,187.50,411.86,24
6033505740111595,9,2017-02-22,2017-02-25,50.00,100.04,25
6033505740111437,9,2017-02-21,2017-03-09,62.50,129.80,25
6033505740111632,9,2017-02-26,2017-03-17,500.00,1034.13,252
6033505740111652,9,2017-04-20,2017-07-16,50.00,122.82,20
6033505740111508,9,2017-02-21,2017-05-13,50.00,103.75,25
6033505740111447,9,2017-02-21,2017-03-05,105.00,202.36,15
6033505740111686,9,2017-02-25,2017-03-03,62.50,129.72,25
6033505740111945,9,2017-02-23,2017-03-10,45.00,87.63,6
6033505740111982,9,2017-02-20,2017-02-27,200.00,359.00,102
6033505740111925,9,2017-02-24,2017-04-05,62.50,128.89,25
6033505740112021,9,2017-02-24,2017-03-07,62.50,146.32,24
6033505740111938,9,2017-02-24,2017-04-01,35.00,76.80,5
6033505740112789,9,2017-03-02,2017-07-07,300.00,561.79,20
6033505740112218,9,2017-02-25,2017-02-25,200.00,340.99,100
6033505740112788,9,2017-03-27,2017-07-10,150.00,168.93,11
6033505740112676,9,2017-02-23,2017-02-24,50.00,100.21,27
6033505740112801,9,2017-02-25,2017-03-08,62.50,95.93,25
6033505740112141,9,2017-02-20,2017-02-24,200.00,367.67,100
6033505740112906,9,2017-02-26,2017-02-27,62.50,170.67,25
6033505740113724,9,2017-02-24,2017-04-30,375.00,667.93,25
6033505740113546,9,2017-02-24,2017-03-01,62.50,135.60,25
6033505740112938,9,2017-02-26,2017-03-25,375.00,624.87,25
6033505740112970,9,2017-02-24,2017-02-27,125.00,261.96,50
6033505740112860,9,2017-02-23,2017-03-12,62.50,130.60,25
6033505740112935,9,2017-02-24,2017-05-23,150.00,96.61,4
6033505740112926,9,2017-03-04,2017-07-21,250.00,690.00,100
6033505740112897,9,2017-04-21,2017-07-05,150.00,255.28,12
6033505740112902,9,2017-02-27,2017-03-23,62.50,162.23,25
6033505740113053,9,2017-02-23,2017-03-02,62.50,167.63,25
6033505740112898,9,2017-05-05,2017-06-28,75.00,129.00,10
6033505740113412,9,2017-02-25,2017-04-10,12.50,30.88,5
6033505740113332,9,2017-02-25,2017-03-12,125.00,227.20,50
6033505740113485,9,2017-02-24,2017-02-28,37.50,60.10,14
6033505740113428,9,2017-02-26,2017-03-19,150.00,242.54,10
6033505740113736,9,2017-02-28,2017-03-14,187.50,367.15,25
6033505740113784,9,2017-02-26,2017-05-26,280.00,537.49,20
6033569260007360,9,2017-02-25,2017-05-01,82.50,179.83,30
6033569260007403,9,2017-02-28,2017-03-10,150.00,313.22,78
6033569260007402,9,2017-02-25,2017-03-10,150.00,299.29,74
6033569260007377,9,2017-02-27,2017-05-02,125.00,319.92,50
6033505740113893,9,2017-03-01,2017-03-09,112.00,220.96,16
6033505740114081,9,2017-03-03,2017-06-15,112.50,211.20,14
6033505740114079,9,2017-03-07,2017-07-16,300.00,511.37,19
6033505740114042,9,2017-03-01,2017-04-22,100.00,188.72,10
6033505740113839,9,2017-03-04,2017-07-29,200.00,282.08,14
6033505740113876,9,2017-04-15,2017-06-28,300.00,631.40,20
6033505740113992,9,2017-02-28,2017-03-09,150.00,367.55,101
6033505740114104,9,2017-02-27,2017-03-14,75.00,171.57,49
6033505740114519,9,2017-03-02,2017-04-02,75.00,175.06,10
6033505740114363,9,2017-03-05,2017-07-30,200.00,369.37,20
6033505740114358,9,2017-02-28,2017-07-02,300.00,475.64,19
6033505740114448,9,2017-02-28,2017-03-11,150.00,197.67,9
6033505740114357,9,2017-03-04,2017-06-30,150.00,188.59,13
6033505740114111,9,2017-03-04,2017-07-06,472.50,863.40,30
6033505740114522,9,2017-03-22,2017-04-23,150.00,319.44,10
6033505740114498,9,2017-02-28,2017-05-10,1181.25,1877.95,70
6033505740114536,9,2017-03-31,2017-06-14,200.00,458.28,10
6033505740114364,9,2017-03-10,2017-06-07,400.00,716.10,20
6033505740114377,9,2017-02-28,2017-03-05,150.00,346.18,102
6033505740114480,9,2017-03-05,2017-04-19,75.00,180.58,10
6033505740114486,9,2017-03-07,2017-03-25,150.00,365.30,10
6033505740114331,9,2017-03-01,2017-03-08,300.00,243.14,8
6033505740115048,9,2017-03-02,2017-03-13,75.00,177.60,10
6033505740114632,9,2017-03-04,2017-03-04,200.00,343.00,100
6033505740115073,9,2017-03-02,2017-05-31,100.00,214.49,10
6033505740115137,9,2017-03-04,2017-07-17,200.00,338.21,20
6033505740115156,9,2017-03-06,2017-07-11,150.00,409.46,15
6033505740114907,9,2017-02-28,2017-03-25,787.50,1263.06,50
6033505740115531,9,2017-03-04,2017-03-08,37.50,62.59,5
6033505740115532,9,2017-03-03,2017-03-04,45.00,84.59,3
6033505740115657,9,2017-03-20,2017-03-25,30.00,64.81,2
6033505740115939,9,2017-03-20,2017-03-23,75.00,55.21,2
6033505740115687,9,2017-04-04,2017-04-15,40.00,75.46,2
6033505740115747,9,2017-03-06,2017-03-24,300.00,621.20,20
6033505740115752,9,2017-03-07,2017-03-17,200.00,414.00,20
6033505740115751,9,2017-03-09,2017-03-29,600.00,1242.30,30
6033467500002174,9,2017-03-05,2017-03-08,80.00,137.60,10
6033505740117414,9,2017-03-11,2017-03-15,100.00,217.58,10
6033505740116536,9,2017-03-08,2017-03-14,70.00,133.16,10
6033505740116827,9,2017-03-07,2017-03-13,168.00,336.98,14
6033505740117423,9,2017-03-11,2017-03-11,10.00,13.96,1
6033505740117424,9,2017-03-09,2017-03-28,200.00,417.42,20
6033505740117368,9,2017-03-17,2017-06-29,187.50,321.90,25
6033505740117100,9,2017-03-10,2017-03-10,100.00,171.50,50
6033505740117377,9,2017-03-26,2017-07-02,150.00,246.97,15
6033505740117561,9,2017-03-10,2017-03-24,125.00,259.30,10
6033505740118052,9,2017-04-04,2017-05-12,400.00,636.72,20
6033505740117650,9,2017-03-14,2017-05-06,100.00,164.72,10
6033505740117702,9,2017-03-15,2017-05-17,200.00,309.43,10
6033505740118051,9,2017-03-09,2017-05-16,200.00,524.28,20
6033505740117915,9,2017-03-13,2017-03-30,40.00,74.12,2
6033505740117914,9,2017-03-16,2017-03-30,50.00,96.77,5
6033505740117651,9,2017-03-10,2017-04-12,200.00,339.77,10
6033505740118371,9,2017-04-20,2017-05-29,30.00,39.04,2
6033505740118587,9,2017-03-20,2017-05-19,280.00,603.91,20
6033505740118158,9,2017-03-10,2017-03-13,100.00,190.98,10
6033505740118199,9,2017-04-06,2017-05-12,125.00,266.66,10
6033505740118578,9,2017-03-13,2017-04-26,250.00,505.71,20
6033505740118390,9,2017-04-09,2017-04-15,80.00,111.65,4
6033505740118855,9,2017-03-17,2017-05-04,472.50,885.30,30
6033505740118854,9,2017-03-16,2017-05-10,225.00,415.68,50
6033505740118830,9,2017-04-23,2017-04-23,4.50,7.12,1
6033505740121306,9,2017-03-18,2017-05-21,472.50,907.64,30
6033505740121305,9,2017-03-17,2017-05-24,135.00,266.87,30
6033505740119402,9,2017-03-14,2017-03-30,787.50,1564.77,50
6033505740119745,9,2017-03-17,2017-04-04,472.50,1138.40,30
6033505740119497,9,2017-04-01,2017-04-28,180.00,386.14,20
6033505740119771,9,2017-03-14,2017-04-06,472.50,892.80,30
6033505740119601,9,2017-03-16,2017-03-18,300.00,127.24,5
6033505740119566,9,2017-03-25,2017-03-27,22.50,41.20,5
6033505740119744,9,2017-03-17,2017-04-06,225.00,548.74,50
6033505740119388,9,2017-04-01,2017-06-29,90.00,143.98,10
6033505740119729,9,2017-04-08,2017-05-21,472.50,323.16,12
6033505740119458,9,2017-03-14,2017-03-25,360.00,927.00,47
6033505740119305,9,2017-03-15,2017-04-17,220.50,420.23,7
6033505740119364,9,2017-03-28,2017-05-19,75.00,135.53,10
6033505740119390,9,2017-03-26,2017-08-01,180.00,282.60,11
6033505740119499,9,2017-03-25,2017-04-21,472.50,935.50,30
6033505740119303,9,2017-03-17,2017-05-06,360.00,777.91,40
6033505740119460,9,2017-03-14,2017-03-20,560.00,1366.74,40
6033505740119304,9,2017-03-18,2017-04-28,630.00,1252.75,40
6033505740119302,9,2017-03-17,2017-05-03,90.00,205.36,20
6033505740119612,9,2017-05-03,2017-07-26,75.00,134.64,10
6033505740119732,9,2017-04-03,2017-04-03,308.00,49.71,1
6033505740119770,9,2017-03-14,2017-04-11,220.50,421.25,49
6033505740119368,9,2017-03-14,2017-04-15,630.00,989.46,40
6033505740119543,9,2017-03-14,2017-04-13,866.25,1424.34,57
6033505740119367,9,2017-03-14,2017-05-04,450.00,757.69,100
6033505740119728,9,2017-04-16,2017-04-16,90.00,7.46,1
6033505740120064,9,2017-04-11,2017-04-28,787.50,1317.60,50
6033505740120065,9,2017-03-17,2017-03-23,25.00,27.50,10
6033505740120260,9,2017-03-16,2017-05-04,1575.00,2851.39,100
6033505740119874,9,2017-03-14,2017-03-18,945.00,1147.00,41
6033505740119922,9,2017-03-21,2017-05-04,630.00,1262.08,40
6033505740120259,9,2017-03-17,2017-06-03,450.00,854.53,100
6033505740119873,9,2017-03-19,2017-03-26,450.00,870.35,45
6033505740120615,9,2017-03-25,2017-05-14,393.75,931.65,15
6033505740120963,9,2017-03-17,2017-04-11,945.00,1989.93,60
6033505740120944,9,2017-03-17,2017-03-26,135.00,287.81,30
6033505740120561,9,2017-04-18,2017-06-16,301.00,523.80,5
6033505740121015,9,2017-03-16,2017-04-17,787.50,1706.01,50
6033505740120962,9,2017-03-16,2017-04-13,450.00,945.25,100
6033505740120711,9,2017-03-22,2017-04-08,240.80,381.86,4
6033505740120720,9,2017-03-23,2017-03-23,18.00,32.68,4
6033505740120945,9,2017-03-18,2017-03-31,630.00,1138.95,40
6033505740121014,9,2017-03-16,2017-04-05,225.00,515.70,50
6033505740120712,9,2017-04-06,2017-04-20,235.20,367.60,2
6033505740120749,9,2017-03-17,2017-03-20,157.50,307.20,10
6033505740120560,9,2017-03-17,2017-04-18,787.50,1361.76,50
6033505740120818,9,2017-03-18,2017-03-29,135.00,307.20,30
6033505740121016,9,2017-03-28,2017-04-12,315.00,654.25,10
6033505740120612,9,2017-04-13,2017-05-17,225.00,517.50,50
6033505740120748,9,2017-03-17,2017-04-16,135.00,285.97,30
6033505740120709,9,2017-03-17,2017-04-06,225.00,409.64,50
6033505740120710,9,2017-03-18,2017-04-02,787.50,1363.33,50
6033505740120613,9,2017-04-13,2017-05-27,787.50,1782.53,50
6033505740120820,9,2017-03-20,2017-05-04,787.50,1669.50,50
6033505740120702,9,2017-04-10,2017-04-21,450.00,931.80,30
6033505740120563,9,2017-03-29,2017-04-23,352.80,608.85,3
6033467500002284,9,2017-03-17,2017-05-07,480.00,868.79,60
6033505740120559,9,2017-03-17,2017-04-17,225.00,408.78,50
6033505740121211,9,2017-03-18,2017-03-26,67.50,134.72,15
6033505740121040,9,2017-03-18,2017-05-03,945.00,1970.53,60
6033505740121213,9,2017-03-18,2017-03-29,236.25,406.46,15
6033505740121135,9,2017-04-03,2017-06-05,157.50,187.28,3
6033505740121041,9,2017-03-17,2017-05-12,630.00,1105.58,20
6033505740121285,9,2017-03-18,2017-05-18,805.00,1626.62,50
6033505740121387,9,2017-03-26,2017-05-01,187.50,42.64,2
6033505740121247,9,2017-03-24,2017-07-21,231.00,423.78,14
6033505740121280,9,2017-03-17,2017-06-04,236.25,407.67,13
6033505740121279,9,2017-03-20,2017-07-22,90.00,160.97,16
6033505740121382,9,2017-03-20,2017-04-25,225.00,474.08,15
6033505740121282,9,2017-03-17,2017-04-08,232.50,499.88,50
6033505740121134,9,2017-03-20,2017-05-07,346.50,713.68,22
6033505740121246,9,2017-03-20,2017-05-18,69.75,133.50,15
6033505740121124,9,2017-03-20,2017-03-20,4.50,9.82,1
6033505740121136,9,2017-04-27,2017-04-29,126.00,203.94,2
6033505740121368,9,2017-03-17,2017-03-31,450.00,917.29,33
6033505740121785,9,2017-05-22,2017-05-23,350.00,34.60,2
6033505740121754,9,2017-05-15,2017-05-17,82.00,169.81,41
6033505740121618,9,2017-03-25,2017-04-22,225.00,406.06,15
6033505740121518,9,2017-03-22,2017-03-30,75.00,191.65,32
6033505740121611,9,2017-03-20,2017-03-24,130.00,248.60,20
6033505740121987,9,2017-03-21,2017-04-08,144.00,240.70,10
6033505740122263,9,2017-04-04,2017-04-11,459.38,870.09,33
6033505740122261,9,2017-03-30,2017-04-15,281.25,597.18,77
6033505740122262,9,2017-03-30,2017-04-08,375.00,746.95,50
6033505740122264,9,2017-03-26,2017-04-22,262.50,477.59,10
6033505740121931,9,2017-03-21,2017-04-29,360.00,686.85,30
6033505740122265,9,2017-04-04,2017-04-10,105.00,214.82,2
6033505740122266,9,2017-05-31,2017-05-31,210.00,228.42,1
6033505740122022,9,2017-03-27,2017-03-30,300.00,614.30,150
6033505740122092,9,2017-03-25,2017-04-22,150.00,269.97,20
6033505740122093,9,2017-03-24,2017-04-08,150.00,267.85,10
6033505740122803,9,2017-03-30,2017-05-04,100.00,200.83,5
6033505740123301,9,2017-03-23,2017-04-28,250.00,506.34,98
6033505740122707,9,2017-04-09,2017-04-20,100.00,150.19,5
6033505740122394,9,2017-03-24,2017-03-26,60.00,134.58,6
6033505740123052,9,2017-03-27,2017-07-31,1575.00,2762.87,85
6033505740122279,9,2017-03-24,2017-03-25,22.50,53.48,3
6033505740122659,9,2017-03-24,2017-04-28,337.50,692.26,75
6033505740122294,9,2017-03-21,2017-04-01,250.00,506.76,52
6033505740122664,9,2017-03-24,2017-04-14,472.50,897.65,30
6033505740122906,9,2017-04-14,2017-07-22,100.00,118.41,9
6033505740122773,9,2017-03-25,2017-04-04,200.00,409.68,100
6033505740122887,9,2017-03-24,2017-05-03,375.00,740.39,25
6033505740122891,9,2017-03-27,2017-04-28,125.00,169.79,50
6033505740123050,9,2017-03-24,2017-07-28,450.00,738.01,69
6033505740122705,9,2017-04-25,2017-06-09,100.00,189.36,10
6033505740123035,9,2017-03-24,2017-05-16,135.00,276.64,30
6033505740122973,9,2017-03-27,2017-04-20,112.50,222.16,15
6033505740122805,9,2017-03-23,2017-03-30,125.00,266.80,50
6033505740122563,9,2017-03-28,2017-04-29,250.00,455.39,98
6033505740123000,9,2017-03-24,2017-05-13,250.00,366.02,102
6033505740122974,9,2017-03-29,2017-05-24,375.00,712.00,24
6033505740122871,9,2017-03-24,2017-03-28,125.00,226.69,50
6033505740122543,9,2017-03-23,2017-03-30,300.00,615.00,150
6033505740123078,9,2017-03-24,2017-03-27,37.50,69.47,15
6033505740123036,9,2017-03-31,2017-05-09,236.25,483.42,15
6033505740122665,9,2017-04-04,2017-04-16,189.00,365.46,6
6033505740122594,9,2017-03-22,2017-03-25,140.00,245.20,20
6033505740122904,9,2017-03-28,2017-07-13,300.00,589.89,15
6033505740122715,9,2017-06-07,2017-06-22,140.00,296.26,10
6033505740123166,9,2017-03-24,2017-03-29,125.00,262.00,50
6033505740123196,9,2017-03-26,2017-04-01,200.00,343.18,20
6033505740123603,9,2017-03-24,2017-04-18,300.00,406.45,20
6033505740123379,9,2017-03-24,2017-03-27,37.50,74.60,5
6033505740123197,9,2017-03-24,2017-03-28,100.00,168.12,5
6033505740126146,9,2017-04-04,2017-05-08,80.00,198.08,10
6033505740123747,9,2017-03-24,2017-04-02,37.50,69.46,5
6033505740126528,9,2017-04-18,2017-07-04,270.00,590.28,27
6033505740123748,9,2017-03-23,2017-04-06,75.00,138.93,5
6033505740124459,9,2017-03-30,2017-04-21,62.50,118.89,25
6033505740124089,9,2017-04-06,2017-04-15,50.00,137.60,20
6033505740124112,9,2017-03-29,2017-04-12,150.00,273.61,20
6033505740124113,9,2017-03-29,2017-04-05,150.00,232.27,10
6033505740124191,9,2017-03-28,2017-07-18,300.00,617.43,152
6033505740124222,9,2017-04-15,2017-07-19,125.00,279.86,49
6033505740124274,9,2017-03-27,2017-04-03,400.00,718.28,199
6033505740124230,9,2017-03-28,2017-04-10,125.00,306.28,50
6033505740124181,9,2017-03-29,2017-04-08,200.00,411.50,100
6033505740124410,9,2017-03-31,2017-06-16,125.00,294.02,50
6033505740124587,9,2017-03-28,2017-04-01,150.00,228.73,10
6033505740124914,9,2017-03-31,2017-05-02,150.00,328.96,20
6033505740124732,9,2017-03-28,2017-03-30,24.00,48.14,2
6033505740124814,9,2017-04-04,2017-05-01,250.00,564.61,100
6033505740125832,9,2017-03-31,2017-04-27,375.00,616.96,150
6033505740124627,9,2017-03-29,2017-04-13,125.00,253.39,50
6033505740124698,9,2017-03-29,2017-04-03,140.00,265.64,20
6033505740124478,9,2017-03-27,2017-04-10,400.00,663.94,200
6033505740124718,9,2017-03-29,2017-04-28,125.00,334.56,25
6033505740124915,9,2017-04-07,2017-04-20,150.00,294.26,10
6033505740124889,9,2017-03-29,2017-04-04,300.00,624.09,152
6033505740124904,9,2017-03-30,2017-04-19,350.00,841.42,50
6033505740124854,9,2017-03-28,2017-03-29,35.00,76.73,14
6033505740124717,9,2017-04-01,2017-05-23,250.00,544.01,50
6033505740125804,9,2017-04-01,2017-04-19,105.00,192.24,14
6033505740125905,9,2017-04-15,2017-07-16,125.00,158.41,50
6033505740125075,9,2017-03-31,2017-05-04,250.00,454.80,100
6033505740125139,9,2017-03-28,2017-04-18,125.00,271.66,52
6033505740125651,9,2017-04-02,2017-04-05,400.00,683.96,200
6033505740125734,9,2017-04-03,2017-04-11,28.00,66.41,4
6033505740125449,9,2017-03-31,2017-04-18,325.00,680.62,50
6033505740125365,9,2017-03-30,2017-04-16,100.00,204.01,50
6033505740125062,9,2017-03-28,2017-04-07,200.00,351.41,103
6033505740125807,9,2017-06-26,2017-07-22,150.00,270.20,10
6033505740125547,9,2017-04-10,2017-07-01,125.00,261.76,50
6033505740125501,9,2017-03-30,2017-04-13,300.00,610.14,150
6033505740125910,9,2017-04-04,2017-05-06,125.00,159.54,48
6033505740125524,9,2017-03-29,2017-03-29,37.50,92.85,15
6033505740125442,9,2017-03-30,2017-04-08,300.00,612.58,150
6033505740125286,9,2017-04-05,2017-05-01,25.00,52.15,10
6033505740125203,9,2017-03-28,2017-05-23,250.00,504.36,100
6033505740125591,9,2017-03-30,2017-04-05,175.00,368.59,25
6033505740126229,9,2017-04-04,2017-04-15,200.00,408.00,100
6033505740126245,9,2017-04-02,2017-06-06,325.00,850.50,50
6033505740126214,9,2017-04-25,2017-06-20,112.50,229.55,15
6033505740126395,9,2017-04-17,2017-05-09,125.00,258.11,50
6033505740126526,9,2017-03-30,2017-05-01,350.00,780.14,50
6033505740125880,9,2017-03-31,2017-04-05,125.00,257.19,50
6033505740126196,9,2017-05-18,2017-07-29,125.00,264.28,24
6033505740126369,9,2017-03-31,2017-04-18,325.00,680.65,50
6033505740126454,9,2017-04-05,2017-05-28,30.00,690.37,50
6033505740126215,9,2017-05-28,2017-07-31,375.00,651.55,23
6033505740126150,9,2017-04-21,2017-06-11,75.00,144.10,10
6033505740126074,9,2017-03-31,2017-05-04,300.00,610.82,150
6033505740126397,9,2017-04-03,2017-04-18,50.00,104.44,20
6033505740126151,9,2017-04-18,2017-07-22,375.00,522.36,19
6033505740126423,9,2017-04-23,2017-06-24,125.00,288.27,26
6033505740125462,9,2017-03-30,2017-07-18,80.00,167.78,7
6033505740126653,9,2017-06-17,2017-07-31,325.00,145.13,10
6033505740126707,9,2017-04-05,2017-04-11,294.00,574.66,20
6033505740126674,9,2017-04-08,2017-05-01,62.50,114.81,25
6033505740126705,9,2017-04-05,2017-04-07,360.00,574.77,78
6033505740126814,9,2017-04-04,2017-04-07,130.00,274.33,20
6033505740126914,9,2017-04-04,2017-04-15,225.00,492.10,82
6033505740126868,9,2017-04-04,2017-04-06,65.00,145.32,10
6033505740127059,9,2017-04-04,2017-04-11,62.50,131.83,25
6033490270003416,9,2017-04-03,2017-05-01,1120.00,2137.85,112
6033505740127742,9,2017-04-08,2017-04-27,125.00,242.47,54
6033505740128158,9,2017-04-07,2017-04-21,75.00,156.35,5
6033490270003418,9,2017-04-04,2017-04-30,350.00,604.74,10
6033490270003420,9,2017-04-09,2017-04-09,126.00,180.95,1
6033505740128229,9,2017-04-07,2017-04-16,200.00,403.92,100
6033490270003402,9,2017-04-03,2017-06-02,750.00,1645.64,152
